Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB143497	GGB143497_SGB15224	SGB15224
Bacteria	Firmicutes	CFGB72939	OFGB72939	FGB72939	GGB74511	GGB74511_SGB47635	SGB47635
Bacteria	Firmicutes	CFGB3009	OFGB3009	FGB3009	GGB9474	GGB9474_SGB14868	SGB14868
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_massiliensis	SGB25278
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_SGB15346	SGB15346
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB140948	GGB140948_SGB47555	SGB47555
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Zongyangia	Zongyangia_hominis	SGB79871
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_pacaensis	SGB17133
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_cecorum	SGB7961
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_histicola	SGB1543
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_raffinolactis	SGB7989
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_salivae	SGB1522
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_chungangensis	SGB7990
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_coprocola	SGB1891
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_jejuni	SGB1545
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_dysgalactiae	SGB8219
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Caproicibacterium	Caproicibacterium_amylolyticum	SGB14283
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	SGB7121
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_obeum	SGB4810
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM33_3	SGB4711
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB48024	SGB48024
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_lenta	SGB4957
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma_massiliensis	SGB14749
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AF27_2AA	SGB4712
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB82511
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_ramulus	SGB4959
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_OM04_12BH	SGB4893
Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	Gemella_haemolysans	SGB7285_group
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_bifidum	SGB17256
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_mundtii	SGB7963
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3603	GGB3603_SGB4866	SGB4866
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	Marvinbryantia_SGB4691	SGB4691
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus_SGB14964	SGB14964
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_hominis	SGB29381
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_alvei	SGB10209
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_luti	SGB4832
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_unclassified_SGB4769	SGB4769
Bacteria	Firmicutes	CFGB1217	OFGB1217	FGB1217	GGB51131	GGB51131_SGB71352	SGB71352
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB34476	GGB34476_SGB65958	SGB65958
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_lentum	SGB6174
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_luti	SGB4829
Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	GGB79097	GGB79097_SGB105802	SGB105802
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosacchariphilus	Anaerosacchariphilus_hominis	SGB4772
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9715	GGB9715_SGB15267	SGB15267
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9651	GGB9651_SGB15129	SGB15129
Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia_biwaensis	SGB9224
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_eggerthii	SGB1829
Bacteria	Firmicutes	CFGB94588	OFGB94588	FGB94588	GGB51647	GGB51647_SGB4348	SGB4348
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	GGB1425	GGB1425_SGB1964	SGB1964
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium_kristiansenii	SGB3926_group
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas_funiformis	SGB6962
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_ramulus	SGB4960
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB9434	GGB9434_SGB14812	SGB14812
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas_paravirosa	SGB1781
Bacteria	Firmicutes	CFGB1260	OFGB1260	FGB1260	GGB3057	GGB3057_SGB4059	SGB4059
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3000	GGB3000_SGB3991	SGB3991
Bacteria	Firmicutes	CFGB1359	OFGB1359	FGB1359	GGB3323	GGB3323_SGB4400	SGB4400
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB33512	GGB33512_SGB15204	SGB15204
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_bacterium	SGB15225
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	GGB4266	GGB4266_SGB5805	SGB5805
Bacteria	Firmicutes	CFGB94479	OFGB94479	FGB94479	GGB3892	GGB3892_SGB5290	SGB5290
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9708	GGB9708_SGB15236	SGB15236
Bacteria	Bacteroidota	CFGB94449	OFGB94449	FGB94449	GGB1096	GGB1096_SGB1408	SGB1408
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB52084	GGB52084_SGB72786	SGB72786
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Intestinimonas	Intestinimonas_massiliensis_ex_Afouda_et_al_2020	SGB29331
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Neopoerus	Neopoerus_faecalis	SGB15049
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3588	GGB3588_SGB4808	SGB4808
Bacteria	Firmicutes	CFGB93792	OFGB93792	FGB93792	GGB9524	GGB9524_SGB14923	SGB14923
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB47089	GGB47089_SGB65013	SGB65013
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9619	GGB9619_SGB15066	SGB15066
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9590	GGB9590_SGB15012	SGB15012
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Flintibacter	Flintibacter_faecis	SGB15146
Bacteria	Firmicutes	CFGB1218	OFGB1218	FGB1218	GGB2983	GGB2983_SGB3965	SGB3965
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9620	GGB9620_SGB15068	SGB15068
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira_pectinoschiza	SGB5089
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3446	GGB3446_SGB4597	SGB4597
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB4782
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB42637	GGB42637_SGB59834	SGB59834
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella_SGB9260	SGB9260
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	GGB9817	GGB9817_SGB57321	SGB57321
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB51134	GGB51134_SGB71355	SGB71355
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enteroscipio	Enteroscipio_rubneri	SGB14803
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9760	GGB9760_SGB15374	SGB15374
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9761	GGB9761_SGB15376	SGB15376
Bacteria	Firmicutes	CFGB31455	OFGB31455	FGB31455	GGB31460	GGB31460_SGB6499	SGB6499
Bacteria	Firmicutes	CFGB9345	OFGB9345	FGB9345	GGB9345	GGB9345_SGB14311	SGB14311
Bacteria	Firmicutes	CFGB2982	OFGB2982	FGB2982	GGB9342	GGB9342_SGB14306	SGB14306
Bacteria	Actinomycetota	CFGB77988	OFGB77988	FGB77988	GGB9361	GGB9361_SGB14336	SGB14336
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_eutactus	SGB5117
Bacteria	Firmicutes	CFGB1354	OFGB1354	FGB1354	GGB3304	GGB3304_SGB4367	SGB4367
Bacteria	Firmicutes	CFGB38642	OFGB38642	FGB38642	GGB9767	GGB9767_SGB15385	SGB15385
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4558	GGB4558_SGB6289	SGB6289
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Wujia	Wujia_chipingensis	SGB5111
Bacteria	Firmicutes	CFGB10318	OFGB10318	FGB10318	GGB4659	GGB4659_SGB6447	SGB6447
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Kineothrix	Kineothrix_SGB4886	SGB4886
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_SGB4546	SGB4546
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB3261	GGB3261_SGB4308	SGB4308
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3619	GGB3619_SGB4894	SGB4894
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3497	GGB3497_SGB4672	SGB4672
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Ruminococcaceae_bacterium_AF68_02b2A	SGB4421
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9627	GGB9627_SGB15081	SGB15081
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_unclassified_SGB4197	SGB4197
Bacteria	Firmicutes	CFGB92044	OFGB92044	FGB92044	GGB9547	GGB9547_SGB14954	SGB14954
Bacteria	Firmicutes	CFGB94730	OFGB94730	FGB94730	GGB4750	GGB4750_SGB6579	SGB6579
Bacteria	Pseudomonadota	CFGB2404	OFGB2404	FGB2404	GGB6610	GGB6610_SGB9344	SGB9344
Bacteria	Firmicutes	CFGB2937	OFGB2937	FGB2937	GGB9271	GGB9271_SGB14222	SGB14222
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	Coprobacter_secundus	SGB1962
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9782	GGB9782_SGB15403	SGB15403
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9677	GGB9677_SGB15180	SGB15180
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Waltera	Waltera_SGB4909	SGB4909
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9759	GGB9759_SGB15370	SGB15370
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_faecichinchillae	SGB208626
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Jutongia	Jutongia_SGB4657	SGB4657
Bacteria	Firmicutes	CFGB1780	OFGB1780	FGB1780	GGB4723	GGB4723_SGB6540	SGB6540
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter_formigenes	SGB9387
Bacteria	Bacteroidota	CFGB667	OFGB667	FGB667	GGB1661	GGB1661_SGB2275	SGB2275
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3002	GGB3002_SGB3993	SGB3993
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB2998	GGB2998_SGB3988	SGB3988
Bacteria	Actinomycetota	CFGB91940	OFGB91940	FGB91940	GGB30861	GGB30861_SGB44083	SGB44083
Bacteria	Firmicutes	CFGB82250	OFGB82250	FGB82250	GGB9350	GGB9350_SGB14317	SGB14317
Bacteria	Firmicutes	CFGB31223	OFGB31223	FGB31223	GGB3100	GGB3100_SGB4108	SGB4108
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9787	GGB9787_SGB15410	SGB15410
Bacteria	Firmicutes	CFGB2918	OFGB2918	FGB2918	GGB9240	GGB9240_SGB14182	SGB14182
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	GGB1420	GGB1420_SGB1957	SGB1957
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB143098	GGB143098_SGB14906	SGB14906
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9708	GGB9708_SGB15233	SGB15233
Bacteria	Firmicutes	CFGB1262	OFGB1262	FGB1262	GGB3061	GGB3061_SGB4063	SGB4063
Bacteria	Firmicutes	CFGB2834	OFGB2834	FGB2834	GGB9063	GGB9063_SGB13982	SGB13982
Bacteria	Firmicutes	CFGB2840	OFGB2840	FGB2840	GGB9092	GGB9092_SGB14022	SGB14022
Bacteria	Firmicutes	CFGB77220	OFGB77220	FGB77220	GGB4769	GGB4769_SGB6602	SGB6602
Bacteria	Firmicutes	CFGB1347	OFGB1347	FGB1347	GGB3288	GGB3288_SGB4342	SGB4342
Bacteria	Firmicutes	CFGB78183	OFGB78183	FGB78183	GGB9109	GGB9109_SGB14042	SGB14042
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_OF03_15BH	SGB4779
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_timonensis	SGB2299
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_SGB1983	SGB1983
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4605	GGB4605_SGB6376	SGB6376
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	GGB9818	GGB9818_SGB15459	SGB15459
Bacteria	Firmicutes	CFGB2838	OFGB2838	FGB2838	GGB9085	GGB9085_SGB14013	SGB14013
Bacteria	Bacteroidota	CFGB1670	OFGB1670	FGB1670	GGB47687	GGB47687_SGB2286	SGB2286
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3585	GGB3585_SGB4803	SGB4803
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB49284	GGB49284_SGB69169	SGB69169
Bacteria	Firmicutes	CFGB2834	OFGB2834	FGB2834	GGB141302	GGB141302_SGB13979	SGB13979
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9529	GGB9529_SGB14929	SGB14929
Bacteria	Lentisphaerota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis	SGB9202
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira_hominis_ex_Liu_et_al_2021	SGB5087
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB4751	SGB4751
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AF58_1A	SGB4706
Bacteria	Firmicutes	CFGB9115	OFGB9115	FGB9115	GGB4617	GGB4617_SGB6392	SGB6392
Bacteria	Firmicutes	CFGB4605	OFGB4605	FGB4605	GGB13404	GGB13404_SGB14252	SGB14252
Bacteria	Firmicutes	CFGB82363	OFGB82363	FGB82363	GGB9545	GGB9545_SGB14951	SGB14951
Bacteria	Firmicutes	CFGB94768	OFGB94768	FGB94768	GGB142737	GGB142737_SGB210594	SGB210594
Bacteria	Firmicutes	CFGB2845	OFGB2845	FGB2845	GGB9115	GGB9115_SGB14048	SGB14048
Bacteria	Firmicutes	CFGB2959	OFGB2959	FGB2959	GGB9301	GGB9301_SGB14262	SGB14262
Bacteria	Lentisphaerota	CFGB2378	OFGB2378	FGB2378	GGB6518	GGB6518_SGB9205	SGB9205
Bacteria	Firmicutes	CFGB88483	OFGB88483	FGB88483	GGB9291	GGB9291_SGB14248	SGB14248
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB52059	GGB52059_SGB72740	SGB72740
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3627	GGB3627_SGB4906	SGB4906
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ligaoa	Ligaoa_zhengdingensis	SGB14839
Bacteria	Firmicutes	CFGB72728	OFGB72728	FGB72728	GGB74463	GGB74463_SGB54347	SGB54347
Bacteria	Firmicutes	CFGB94833	OFGB94833	FGB94833	GGB101071	GGB101071_SGB144112	SGB144112
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter_hominis	SGB79833
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3532	GGB3532_SGB4720	SGB4720
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Qingrenia	Qingrenia_yutianensis	SGB4158
Bacteria	Firmicutes	CFGB77202	OFGB77202	FGB77202	GGB128652	GGB128652_SGB159065	SGB159065
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Lentihominibacter	Lentihominibacter_SGB71368	SGB71368
Bacteria	Lentisphaerota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_lenta	SGB9203
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Eubacteriales_unclassified	Clostridiales_bacterium	SGB15140
Bacteria	Firmicutes	CFGB77220	OFGB77220	FGB77220	GGB4774	GGB4774_SGB6609	SGB6609
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB6176	SGB6176
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilicoli	Massilicoli_timonensis	SGB4026
Bacteria	Firmicutes	CFGB89158	OFGB89158	FGB89158	GGB117624	GGB117624_SGB150756	SGB150756
Bacteria	Firmicutes	CFGB11739	OFGB11739	FGB11739	GGB79295	GGB79295_SGB105492	SGB105492
Bacteria	Firmicutes	CFGB1374	OFGB1374	FGB1374	GGB3352	GGB3352_SGB62935	SGB62935
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB115904	GGB115904_SGB161383	SGB161383
Bacteria	Firmicutes	CFGB2834	OFGB2834	FGB2834	GGB33516	GGB33516_SGB54324	SGB54324
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Acutalibacter	Acutalibacter_SGB14843	SGB14843
Bacteria	Firmicutes	CFGB2834	OFGB2834	FGB2834	GGB9062	GGB9062_SGB13981	SGB13981
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42686	GGB42686_SGB59889	SGB59889
Bacteria	Firmicutes	CFGB1359	OFGB1359	FGB1359	GGB3321	GGB3321_SGB4394	SGB4394
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42687	GGB42687_SGB59890	SGB59890
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	GGB6546	GGB6546_SGB9245	SGB9245
Bacteria	Firmicutes	CFGB2920	OFGB2920	FGB2920	GGB9242	GGB9242_SGB14184	SGB14184
Bacteria	Firmicutes	CFGB28386	OFGB28386	FGB28386	GGB101629	GGB101629_SGB144761	SGB144761
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Yanshouia	Yanshouia_hominis	SGB53461
Bacteria	Pseudomonadota	CFGB2403	OFGB2403	FGB2403	GGB6601	GGB6601_SGB9333	SGB9333
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9533	GGB9533_SGB14936	SGB14936
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB42346	GGB42346_SGB59515	SGB59515
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9781	GGB9781_SGB98327	SGB98327
Bacteria	Firmicutes	CFGB2844	OFGB2844	FGB2844	GGB9110	GGB9110_SGB14043	SGB14043
Bacteria	Firmicutes	CFGB94733	OFGB94733	FGB94733	GGB9209	GGB9209_SGB14148	SGB14148
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB34228	GGB34228_SGB72916	SGB72916
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Flintibacter	Flintibacter_SGB15145	SGB15145
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Extibacter	Extibacter_muris	SGB74335
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9739	GGB9739_SGB15313	SGB15313
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_varium	SGB6038
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacterium_saphenum	SGB3945
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_aureus	SGB7852
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9469	GGB9469_SGB14863	SGB14863
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella_sp_Marseille_Q7238	SGB984
Bacteria	Candidatus_Saccharibacteria	CFGB4355	OFGB4355	FGB4355	GGB12788	GGB12788_SGB19841	SGB19841
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium_neglectum	SGB3923
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB79118	GGB79118_SGB105839	SGB105839
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia_sp_HMSC24B09	SGB8236
Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Arachnia	Pseudopropionibacterium_massiliense	SGB35138
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus_pullicaecorum	SGB14985
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_raffinosus	SGB7930
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_faecalis	SGB1810
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_album	SGB5043
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_catus	SGB4669
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_yibonii	SGB4953
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster_alcoholdehydrogenati	SGB4752
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Acutalibacter	Acutalibacter_SGB72747	SGB72747
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae	Candidatus_Nanosynbacter	Candidatus_Nanosynbacter_SGB19887	SGB19887
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila_SGB15450	SGB15450
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Massilistercora	Massilistercora_timonensis	SGB4628
Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus_porcorum	SGB15507
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister_hominis	SGB5803
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15323
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4552	GGB4552_SGB6276	SGB6276
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_merdae	SGB1676
Bacteria	Firmicutes	CFGB1374	OFGB1374	FGB1374	GGB3351	GGB3351_SGB4434	SGB4434
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	GGB6565	GGB6565_SGB9274	SGB9274
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4605	GGB4605_SGB6378	SGB6378
